,Unnamed: 0,Unnamed: 0.1,text,created,re,fav,followC,sn,pic,polarity,subjectivity,analyzer,atCompany,date,inReply,textClean,week,year,ats,pounds,links,sent,McDonalds
249,1987,1987,@MistyMuse We're glad you enjoyed the Grand Big Mac and Mac Jr. Paula! While they were a limited time offer who k… https://t.co/eFXBNWeRof,0,0,0,3580959,McDonalds,0,0.2857142857142857,0.5885714285714286,0.8268,0.0,2018-04-08 00:12:53,1.0,"['mistymus', 'glad', 'enjoy', 'grand', 'big', 'mac', 'mac', 'jr', 'paul', 'limit', 'tim', 'off', 'k', 'httpstcoefxbnwerof']",14.0,2018.0,1,0,1,-0.06580089233149902,71
250,1988,1988,@wjmakadutch Hi Jasen. Individual restaurants determine menu prices which may vary based on a variety of local or… https://t.co/Uw1j6uWrSw,0,0,0,3580959,McDonalds,0,0.0,0.2,0.0,0.0,2018-04-08 00:00:23,1.0,"['wjmakadutch', 'hi', 'jas', 'individ', 'resta', 'determin', 'menu', 'pric', 'may', 'vary', 'bas', 'vary', 'loc', 'httpstcouwjuwrsw']",14.0,2018.0,1,0,1,-0.07156809887395862,71
251,1989,1989,@Mrs_LRSS The appropriate time for a breakfast/lunch changeover is determined by the local McDonald's management. M… https://t.co/pdg4G8AL78,23,1,2,3580959,McDonalds,0,0.25,0.25,0.34,0.0,2018-04-07 23:15:30,1.0,"['mrslrss', 'appropry', 'tim', 'breakfastlunch', 'changeov', 'determin', 'loc', 'mcdonalds', 'man', 'httpstcopdggal']",14.0,2018.0,1,0,1,-0.05426802095366205,71
252,1990,1990,@arleigh_ingram Hey Arleigh! Sometimes restaurants switch up their local menus. Hope you can find a new favorite t… https://t.co/aFNYOoMMYE,23,0,0,3580959,McDonalds,0,0.21212121212121213,0.4848484848484849,0.7345,0.0,2018-04-07 23:10:24,1.0,"['arleighingram', 'hey', 'arleigh', 'sometim', 'resta', 'switch', 'loc', 'men', 'hop', 'find', 'new', 'favorit', 'httpstcoafnyoommye']",14.0,2018.0,1,0,1,-0.06633958501251074,71
253,1991,1991,@Strain42 Hey there John! Menu items vary by restaurant since individual Owner/Operators can decide which products… https://t.co/jLMrTYJIfu,22,0,1,3580959,McDonalds,0,0.0,0.4,0.0,0.0,2018-04-07 22:14:26,1.0,"['strain', 'hey', 'john', 'menu', 'item', 'vary', 'resta', 'sint', 'individ', 'ownerop', 'decid', 'produc', 'httpstcojlmrtyjifu']",14.0,2018.0,1,0,1,-0.03950565375681419,71
254,1992,1992,@caszandraslays We think so too Kristine! Stop in and treat yourself. 😉,21,0,0,3580959,McDonalds,0,0.0,0.0,0.1352,0.0,2018-04-07 21:58:54,1.0,"['caszandraslay', 'think', 'kristin', 'stop', 'tre']",14.0,2018.0,1,0,0,-0.08531113125847042,71
255,1993,1993,@BaloneyClimax We already know there's something special about you Jim! Come visit us again and we'll have one waiting for you. 😁,21,1,2,3580959,McDonalds,0,0.44642857142857145,0.5714285714285714,0.4574,0.0,2018-04-07 21:51:55,1.0,"['baloneyclimax', 'already', 'know', 'ther', 'someth', 'spec', 'jim', 'com', 'visit', 'us', 'wel', 'on', 'wait']",14.0,2018.0,1,0,0,-0.09000839269964342,71
256,1994,1994,@emma_santucci Emma Yaaassss! 🙌 We’re looking forward to seeing you soon!,21,0,1,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 21:28:54,1.0,"['emmasantucc', 'emm', 'yaaassss', 'look', 'forward', 'see', 'soon']",14.0,2018.0,1,0,0,-0.10430440762865018,71
257,1995,1995,@kalpaaal Sounds good to us Kallie! We are always craving the opportunity to see more of you. :),21,2,1,3580959,McDonalds,0,0.625,0.7000000000000001,0.8502,0.0,2018-04-07 21:25:26,1.0,"['kalpaa', 'sound', 'good', 'us', 'kal', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0,1,0,0,-0.08746379729172749,71
258,1996,1996,@charlhall93 Hey Charlotte! Menu items vary by restaurant since individual Owner/Operators can decide which produc… https://t.co/zoQzrNrZgY,21,0,0,3580959,McDonalds,0,0.0,0.4,0.0,0.0,2018-04-07 21:20:23,1.0,"['charlhal', 'hey', 'charlot', 'menu', 'item', 'vary', 'resta', 'sint', 'individ', 'ownerop', 'decid', 'produc', 'httpstcozoqzrnrzgy']",14.0,2018.0,1,0,1,-0.07318276140187327,71
259,1997,1997,@dwitdarock Nice! Don't let it out of your sight DJ! :),21,0,0,3580959,McDonalds,0,0.71875,1.0,0.7494,0.0,2018-04-07 21:19:26,1.0,"['dwitdarock', 'nic', 'dont', 'let', 'sight', 'dj']",14.0,2018.0,1,0,0,-0.0979624218237652,71
260,1998,1998,@Issue_Ebooks We like to change up our menu throughout the year by offering some limited time only items like our… https://t.co/UMDbLrEPei,21,2,3,3580959,McDonalds,0,-0.03571428571428571,0.5714285714285714,0.4767,0.0,2018-04-07 21:16:53,1.0,"['issueebook', 'lik', 'chang', 'menu', 'throughout', 'year', 'off', 'limit', 'tim', 'item', 'lik', 'httpstcoumdblrepei']",14.0,2018.0,1,0,1,-0.07988755020981046,71
261,1999,1999,@Kay_Mad2303 We're diggin’ your enthusiasm Kay! Swing by for your faves anytime the craving hits!,21,0,0,3580959,McDonalds,0,0.0,0.0,0.5399,0.0,2018-04-07 21:14:26,1.0,"['kaymad', 'diggin', 'enthusiasm', 'kay', 'swing', 'fav', 'anytim', 'crav', 'hit']",14.0,2018.0,1,0,0,-0.09188295229190899,71
262,2000,2000,@Bowman13Sara Thanks Sara! Dr Pepper + us is just the perfect match!,21,0,0,3580959,McDonalds,0,0.625,0.6,0.8011,0.0,2018-04-07 21:09:51,1.0,"['bowmansar', 'thank', 'sar', 'dr', 'pep', 'us', 'perfect', 'match']",14.0,2018.0,1,0,0,-0.0825555158289458,71
263,2001,2001,@sufermeeen We have one waiting for you Fermin. Now all we need is you! 😁,21,1,3,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 21:01:00,1.0,"['sufermeeen', 'on', 'wait', 'fermin', 'nee']",14.0,2018.0,1,0,0,-0.08940266165338441,71
264,2002,2002,@RigoPena713 Sounds like you’re livin’ the dream Junior. Enjoy! :),20,0,0,3580959,McDonalds,0,0.5,0.75,0.8748,0.0,2018-04-07 20:57:30,1.0,"['rigopen', 'sound', 'lik', 'yo', 'livin', 'dream', 'juny', 'enjoy']",14.0,2018.0,1,0,0,-0.07901748837378944,71
265,2003,2003,@lisa_teague We're glad you enjoyed the Mac Jr. Lisa! While it was a limited time offer who knows what the future may hold?,20,0,0,3580959,McDonalds,0,0.26339285714285715,0.4919642857142857,0.69,0.0,2018-04-07 20:47:47,1.0,"['lisateagu', 'glad', 'enjoy', 'mac', 'jr', 'lis', 'limit', 'tim', 'off', 'know', 'fut', 'may', 'hold']",14.0,2018.0,1,0,0,-0.1009645032441142,71
266,2004,2004,@_papa100 Sounds good to us! We are always craving the opportunity to see more of you and Byron. :),20,1,1,3580959,McDonalds,0,0.625,0.7000000000000001,0.8398,0.0,2018-04-07 20:44:00,1.0,"['pap', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see', 'byron']",14.0,2018.0,1,0,0,-0.10807148659737746,71
267,2005,2005,@BeganCrest Hi Caden! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,20,0,1,3580959,McDonalds,0,0.25,0.35,0.8313,0.0,2018-04-07 20:42:00,1.0,"['begancrest', 'hi', 'cad', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0,1,0,0,-0.06437188416691195,71
268,2006,2006,@_norimac Glad you feel that way Camiron! Maybe we can be best fry-nds!,20,0,1,3580959,McDonalds,0,0.8125,0.65,0.8309,0.0,2018-04-07 20:41:00,1.0,"['norimac', 'glad', 'feel', 'way', 'camiron', 'mayb', 'best', 'frynd']",14.0,2018.0,1,0,0,-0.1021650093275737,71
269,2007,2007,@lexyv_ Glad you’re feelin’ the burn! Thanks for fanning the flames Lexy! :),20,0,0,3580959,McDonalds,0,0.4583333333333333,0.7333333333333334,0.8585,0.0,2018-04-07 20:33:54,1.0,"['lexyv', 'glad', 'yo', 'feelin', 'burn', 'thank', 'fan', 'flam', 'lexy']",14.0,2018.0,1,0,0,-0.06739675447710705,71
270,2008,2008,@Maggietesterma1 We'll have one waiting for you Maggie!,20,1,1,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 20:28:00,1.0,"['maggietesterm', 'wel', 'on', 'wait', 'maggy']",14.0,2018.0,1,0,0,-0.06181054200202006,71
271,2009,2009,@ayeeetrishale Glad you enjoyed it! We hope you have another chance to order soon. Happiness awaits you!,20,0,0,3580959,McDonalds,0,0.6666666666666666,0.6333333333333333,0.9401,0.0,2018-04-07 20:03:52,1.0,"['ayeeet', 'glad', 'enjoy', 'hop', 'anoth', 'chant', 'ord', 'soon', 'happy', 'await']",14.0,2018.0,1,0,0,-0.1039976623877636,71
272,2010,2010,@Meenchooo14 Treat yourself Macaulay! You've earned it!,19,0,5,3580959,McDonalds,0,0.0,0.0,0.508,0.0,2018-04-07 19:57:47,1.0,"['meenchooo', 'tre', 'macaulay', 'youv', 'earn']",14.0,2018.0,1,0,0,-0.08260673050723183,71
273,2011,2011,@miarstorniolo Mia All Day Lunch? It sounds tasty but for now we’re focused on #AllDayBreakfast and will continue… https://t.co/daypEcBgsf,19,0,1,3580959,McDonalds,0,0.0,0.0,0.4215,0.0,2018-04-07 19:56:50,1.0,"['miarstorniolo', 'mia', 'day', 'lunch', 'sound', 'tasty', 'focus', 'alldaybreakfast', 'continu', 'httpstcodaypecbgsf']",14.0,2018.0,1,1,1,-0.09518066019538826,71
274,2012,2012,@mynamesmadeline Glad you enjoyed it Madeline! Thanks for trying it out. We hope you have another chance to order… https://t.co/4FP6rsTSli,19,0,0,3580959,McDonalds,0,0.44166666666666665,0.6333333333333333,0.9245,0.0,2018-04-07 19:18:25,1.0,"['mynamesmadelin', 'glad', 'enjoy', 'madelin', 'thank', 'try', 'hop', 'anoth', 'chant', 'ord', 'httpstcofprstsli']",14.0,2018.0,1,0,1,-0.07505528838495053,71
275,2013,2013,@TweetBrownBoy Glad the Sausage McGriddles were able to blow your taste buds away with their awesome flavor :),19,0,1,3580959,McDonalds,0,0.625,0.90625,0.8779,0.0,2018-04-07 19:17:25,1.0,"['tweetbrownboy', 'glad', 'saus', 'mcgriddles', 'abl', 'blow', 'tast', 'bud', 'away', 'awesom', 'flav']",14.0,2018.0,1,0,0,-0.10663487335854573,71
276,2014,2014,@monkeyboyprime Hey there Joshua! Unfortunately we’re unable to keep a running count of Szechuan Sauce for each r… https://t.co/KZAhBJGE7D,19,0,0,3580959,McDonalds,0,-0.5,0.5,-0.4003,0.0,2018-04-07 19:16:55,1.0,"['monkeyboyprim', 'hey', 'joshu', 'unfortun', 'un', 'keep', 'run', 'count', 'szechu', 'sauc', 'r', 'httpstcokzahbjged']",14.0,2018.0,1,0,1,-0.13438279103111686,71
277,2015,2015,@EJ_DeBrun Hey EJ! Glad the Chicken McNuggets were able to blow your taste buds away with its awesome flavor. :),19,0,1,3580959,McDonalds,0,0.38,0.915,0.8858,0.0,2018-04-07 19:13:29,1.0,"['ejdebrun', 'hey', 'ej', 'glad', 'chick', 'mcnuggets', 'abl', 'blow', 'tast', 'bud', 'away', 'awesom', 'flav']",14.0,2018.0,1,0,0,-0.11261604754795722,71
278,2016,2016,@KayBrooke_32 We've always thought the McNugget made a great conversation piece Kayla. Just another reason to make… https://t.co/UiWpmdoKNI,19,0,2,3580959,McDonalds,0,0.8,0.75,0.6249,0.0,2018-04-07 19:13:29,1.0,"['kaybrook', 'wev', 'alway', 'thought', 'mcnugget', 'mad', 'gre', 'convers', 'piec', 'kayl', 'anoth', 'reason', 'mak', 'httpstcouiwpmdokni']",14.0,2018.0,1,0,1,-0.05136045256430598,71
279,2017,2017,@HeatherSeaton1 That's awesome Heather! Sounds like you have great taste! :),19,0,3,3580959,McDonalds,0,0.8333333333333334,0.9166666666666666,0.9358,0.0,2018-04-07 19:08:55,1.0,"['heatherseaton', 'that', 'awesom', 'heath', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.09173508867658332,71
280,2018,2018,@rdabbbs Because you deserve nothing but the best Rachel! :),19,1,0,3580959,McDonalds,0,0.75,0.65,-0.2129,0.0,2018-04-07 19:03:00,1.0,"['rdabb', 'deserv', 'noth', 'best', 'rachel']",14.0,2018.0,1,0,0,-0.10267140142484453,71
281,2019,2019,@sleepymads Love is in the eye of the beholder Maddie so we hope you’ll get to be holdin’ more Happy Meals soon.,18,0,1,3580959,McDonalds,0,0.6,0.7000000000000001,0.9076,0.0,2018-04-07 18:59:54,1.0,"['sleepymad', 'lov', 'ey', 'behold', 'maddy', 'hop', 'youl', 'get', 'holdin', 'happy', 'meal', 'soon']",14.0,2018.0,1,0,0,-0.12976646750088114,71
282,2020,2020,@LaurenDaniell11 Thanks Lauren! Coke + us is just the perfect match!,18,0,0,3580959,McDonalds,0,0.625,0.6,0.8011,0.0,2018-04-07 18:58:51,1.0,"['laurendaniel', 'thank', 'laur', 'cok', 'us', 'perfect', 'match']",14.0,2018.0,1,0,0,-0.09064912205317638,71
283,2021,2021,@CrispyFrito21 Aw that’s great news Anthony! We think you and the Hash Browns make a perfect team!,18,0,0,3580959,McDonalds,0,1.0,0.875,0.855,0.0,2018-04-07 18:49:00,1.0,"['crispyfrito', 'aw', 'that', 'gre', 'new', 'anthony', 'think', 'hash', 'brown', 'mak', 'perfect', 'team']",14.0,2018.0,1,0,0,-0.10890722451213976,71
284,2022,2022,@410eurok That’s cool! Sounds like you have great taste! :),18,1,1,3580959,McDonalds,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,2018-04-07 18:48:30,1.0,"['eurok', 'that', 'cool', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.10306699021089537,71
285,2023,2023,@DarkPrinceJ24 That’s cool Javi! Sounds like you have great taste! :),18,1,2,3580959,McDonalds,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,2018-04-07 18:47:00,1.0,"['darkprinces', 'that', 'cool', 'jav', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.09814028475212724,71
286,2024,2024,@iputthemsinmsft Treat yourself Tiyana! You've earned it!,18,0,0,3580959,McDonalds,0,0.0,0.0,0.508,0.0,2018-04-07 18:40:25,1.0,"['iputthemsinmsft', 'tre', 'tiyan', 'youv', 'earn']",14.0,2018.0,1,0,0,-0.0742149697260909,71
287,2025,2025,@Lorestephgiron #AllDayBreakfast to the rescue Lorena!,18,0,0,3580959,McDonalds,0,0.0,0.0,0.5562,0.0,2018-04-07 18:22:00,1.0,"['lorestephgiron', 'alldaybreakfast', 'rescu', 'loren']",14.0,2018.0,1,1,0,-0.08616424449818755,71
288,2026,2026,@nightopia Aw remember tonight is just a few hours away! See you soon!,18,0,0,3580959,McDonalds,0,-0.3125,0.1,0.0,0.0,2018-04-07 18:18:29,1.0,"['nightop', 'aw', 'rememb', 'tonight', 'hour', 'away', 'see', 'soon']",14.0,2018.0,1,0,0,-0.08569038425195487,71
289,2027,2027,@Razzy_Lee We can’t wait for you to have it!,18,0,0,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 18:15:00,1.0,"['razzyl', 'cant', 'wait']",14.0,2018.0,1,0,0,-0.0555526040338019,71
290,2028,2028,@dennisroy Hi Dennis! We're sorry to hear you're having trouble with the app. To get you back to the deals you lov… https://t.co/RGNqfHRb8a,18,0,0,3580959,McDonalds,0,-0.2333333333333333,0.4,-0.5093,0.0,2018-04-07 18:14:30,1.0,"['dennisroy', 'hi', 'den', 'sorry', 'hear', 'yo', 'troubl', 'ap', 'get', 'back', 'deal', 'lov', 'httpstcorgnqfhrba']",14.0,2018.0,1,0,1,-0.08447714490994619,71
291,2029,2029,@Angelicabrooke_ Hi Angelica! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,18,0,0,3580959,McDonalds,0,0.25,0.35,0.8313,0.0,2018-04-07 18:12:00,1.0,"['angelicabrook', 'hi', 'angelic', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0,1,0,0,-0.07569480151813222,71
292,2030,2030,@GiavonnaAponte Treat yourself Giavonna! You've earned it!,18,0,5,3580959,McDonalds,0,0.0,0.0,0.508,0.0,2018-04-07 18:12:00,1.0,"['giavonnaapont', 'tre', 'giavonn', 'youv', 'earn']",14.0,2018.0,1,0,0,-0.08726126315873664,71
293,2031,2031,@GabieFonseca Thanks for sharing Gabrielle! We hope you savor the flavor and enjoy the sweet savings!,18,1,2,3580959,McDonalds,0,0.3625,0.45,0.937,0.0,2018-04-07 18:07:00,1.0,"['gabiefonsec', 'thank', 'shar', 'gabriel', 'hop', 'sav', 'flav', 'enjoy', 'sweet', 'sav']",14.0,2018.0,1,0,0,-0.10391410415711544,71
294,2032,2032,@tatumjudith Aw Gerardo is a real SWEETheart Tatum! :),18,0,2,3580959,McDonalds,0,0.375,0.65,0.8221,0.0,2018-04-07 18:03:54,1.0,"['tatumjudi', 'aw', 'gerardo', 'real', 'sweetheart', 'tat']",14.0,2018.0,1,0,0,-0.08918967854340533,71
295,2033,2033,@_Manny23 Air high-five Manny! It sounds like today is your lucky day!,17,1,1,3580959,McDonalds,0,0.4166666666666666,0.8333333333333334,0.7081,0.0,2018-04-07 17:59:24,1.0,"['manny', 'air', 'highf', 'manny', 'sound', 'lik', 'today', 'lucky', 'day']",14.0,2018.0,1,0,0,-0.0826124634568291,71
296,2034,2034,@TrendyMe_Z Thanks for stopping by! :),17,1,1,3580959,McDonalds,0,0.375,0.6,0.68,0.0,2018-04-07 17:56:52,1.0,"['trendymez', 'thank', 'stop']",14.0,2018.0,1,0,0,-0.08485566303628607,71
297,2035,2035,@lil_mill_ Good things come to those who wait but better things come to those who act fast! Hope to see you soon!,17,0,2,3580959,McDonalds,0,0.5041666666666667,0.5666666666666668,0.8816,0.0,2018-04-07 17:56:24,1.0,"['lilmil', 'good', 'thing', 'com', 'wait', 'bet', 'thing', 'com', 'act', 'fast', 'hop', 'see', 'soon']",14.0,2018.0,1,0,0,-0.08770261318797204,71
298,2036,2036,@thehannjane Sounds good to us Hannah! We are always craving the opportunity to see more of you. :),17,0,0,3580959,McDonalds,0,0.625,0.7000000000000001,0.8502,0.0,2018-04-07 17:55:24,1.0,"['thehannd', 'sound', 'good', 'us', 'hannah', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0,1,0,0,-0.10694301677727844,71
299,2037,2037,@rrockwell777 Nailed it! Glad you were able to experience the full flavor explosion Rocky!,17,0,0,3580959,McDonalds,0,0.4791666666666667,0.725,0.555,0.0,2018-04-07 17:53:00,1.0,"['rrockwel', 'nail', 'glad', 'abl', 'expery', 'ful', 'flav', 'explod', 'rocky']",14.0,2018.0,1,0,0,-0.1057794046416524,71
300,2038,2038,@flothoo Sounds like a great way to celebrate Flo. Hope to see you guys soon!,17,0,1,3580959,McDonalds,0,1.0,0.75,0.9259,0.0,2018-04-07 17:52:00,1.0,"['flothoo', 'sound', 'lik', 'gre', 'way', 'celebr', 'flo', 'hop', 'see', 'guy', 'soon']",14.0,2018.0,1,0,0,-0.0946949968052706,71
301,2039,2039,@ckortan4 Chase thanks for the love! We’ll see you soon then.,17,1,3,3580959,McDonalds,0,0.4125,0.4,0.8122,0.0,2018-04-07 17:39:49,1.0,"['ckort', 'chas', 'thank', 'lov', 'wel', 'see', 'soon']",14.0,2018.0,1,0,0,-0.013300396477284563,71
302,2040,2040,@JazzieePooh We'll have some waiting for you Jaz!,17,1,1,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 17:21:30,1.0,"['jazzieepooh', 'wel', 'wait', 'jaz']",14.0,2018.0,1,0,0,-0.06533215650425944,71
303,2041,2041,@Octobersvry0wn That’s cool Laundo! Sounds like you have great taste! :),16,0,1,3580959,McDonalds,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,2018-04-07 16:56:27,1.0,"['octobersvrywn', 'that', 'cool', 'laundo', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.10264222318059396,71
304,2042,2042,"@Lahmel_ That’s cool Jay. It’s like that old saying “The stomach wants what the stomach wants.""",16,0,1,3580959,McDonalds,0,0.2125,0.2625,0.5859,0.0,2018-04-07 16:55:54,1.0,"['lahmel', 'that', 'cool', 'jay', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0,1,0,0,-0.09436123053477873,71
305,2043,2043,@LauraDaniels89 That’s cool Laura! Sounds like everyone has great taste! :),16,0,0,3580959,McDonalds,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,2018-04-07 16:50:53,1.0,"['lauradaniel', 'that', 'cool', 'laur', 'sound', 'lik', 'everyon', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.0919052576712655,71
306,2044,2044,@_jadaaaaj Awesome Jada! You must be hearing those good vibes we’ve been sending your way! :),16,0,0,3580959,McDonalds,0,0.7916666666666666,0.8666666666666667,0.8906,0.0,2018-04-07 16:46:52,1.0,"['jadaaaas', 'awesom', 'jad', 'must', 'hear', 'good', 'vib', 'wev', 'send', 'way']",14.0,2018.0,1,0,0,-0.0749978359684171,71
307,2045,2045,@GeannaKay Geanna Yaaassss! 🙌 We’re looking forward to seeing you and Dani soon!,16,0,1,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 16:43:29,1.0,"['geannakay', 'geann', 'yaaassss', 'look', 'forward', 'see', 'dan', 'soon']",14.0,2018.0,1,0,0,-0.10732556866881753,71
308,2046,2046,@julissaflores23 Alert! We have a McD’s emergency! Someone get Julissa some McD's stat!,16,2,1,3580959,McDonalds,0,0.0,0.0,-0.3129,0.0,2018-04-07 16:42:27,1.0,"['julissafl', 'alert', 'mcds', 'emerg', 'someon', 'get', 'juliss', 'mcds', 'stat']",14.0,2018.0,1,0,0,-0.09418535225341608,71
309,2047,2047,@Stellajeandives Stella Jean All Day Lunch? It sounds tasty but for now we’re focused on #AllDayBreakfast and wil… https://t.co/oD4kwmH5bS,16,0,0,3580959,McDonalds,0,0.0,0.0,0.5267,0.0,2018-04-07 16:39:23,1.0,"['stellajeand', 'stell', 'jean', 'day', 'lunch', 'sound', 'tasty', 'focus', 'alldaybreakfast', 'wil', 'httpstcoodkwmhbs']",14.0,2018.0,1,1,1,-0.07615256246764288,71
310,2048,2048,@abbierichards16 Sounds like you’re livin’ the dream Abbie. :),16,0,0,3580959,McDonalds,0,0.5,1.0,0.7579,0.0,2018-04-07 16:39:23,1.0,"['abbierichard', 'sound', 'lik', 'yo', 'livin', 'dream', 'abby']",14.0,2018.0,1,0,0,-0.10130218650324713,71
311,2049,2049,@tahjae_101 Sounds good to us Tahjae! We are always craving the opportunity to see more of you. :),16,0,0,3580959,McDonalds,0,0.625,0.7000000000000001,0.8502,0.0,2018-04-07 16:35:29,1.0,"['tahja', 'sound', 'good', 'us', 'tahja', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0,1,0,0,-0.09362184993075792,71
312,2050,2050,"@Hema2110_ You know the old saying Hema “The stomach wants what the stomach wants."" Hope to see you soon!",16,0,8,3580959,McDonalds,0,0.18333333333333326,0.13333333333333333,0.4926,0.0,2018-04-07 16:30:26,1.0,"['hem', 'know', 'old', 'say', 'hem', 'stomach', 'want', 'stomach', 'want', 'hop', 'see', 'soon']",14.0,2018.0,1,0,0,-0.07258944578373766,71
313,2051,2051,@TheMrsYap Thanks for stopping by Patricia. Enjoy your meal! :),16,0,0,3580959,McDonalds,0,0.4,0.5666666666666667,0.8313,0.0,2018-04-07 16:30:26,1.0,"['themrsyap', 'thank', 'stop', 'patric', 'enjoy', 'meal']",14.0,2018.0,1,0,0,-0.12646853272224762,71
314,2052,2052,@joschmidt777 Thanks for sharing the love Joseph! Nothing could make us happier than delicious deals delivered!,16,0,0,3580959,McDonalds,0,0.6083333333333333,0.6,0.9558,0.0,2018-04-07 16:29:53,1.0,"['joschmidt', 'thank', 'shar', 'lov', 'joseph', 'noth', 'could', 'mak', 'us', 'happy', 'delicy', 'deal', 'del']",14.0,2018.0,1,0,0,-0.11376190595821828,71
315,2053,2053,@JustinR331 Sounds good to us Justin! We are always craving the opportunity to see more of you. 😊,16,0,1,3580959,McDonalds,0,0.6875,0.55,0.7177,0.0,2018-04-07 16:29:24,1.0,"['justinr', 'sound', 'good', 'us', 'justin', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0,1,0,0,-0.0909042916293286,71
316,2054,2054,@CupOF_Shawn_Tea That’s cool Nashawn! Sounds like you have great taste! :),16,2,0,3580959,McDonalds,0,0.6458333333333334,0.7999999999999999,0.9097,0.0,2018-04-07 16:26:23,1.0,"['cupofshawnte', 'that', 'cool', 'nashawn', 'sound', 'lik', 'gre', 'tast']",14.0,2018.0,1,0,0,-0.09573101876139606,71
317,2055,2055,@bgswoosh03 Hi Brad. Individual restaurants determine menu prices which may vary based on a variety of local or na… https://t.co/MV38tsP6aF,16,0,0,3580959,McDonalds,0,0.0,0.2,0.0,0.0,2018-04-07 16:25:00,1.0,"['bgswoosh', 'hi', 'brad', 'individ', 'resta', 'determin', 'menu', 'pric', 'may', 'vary', 'bas', 'vary', 'loc', 'na', 'httpstcomvtspaf']",14.0,2018.0,1,0,1,-0.062294974047083465,71
318,2056,2056,@BlakeStejskal Hi Blake! Thanks for reaching out. We like to keep things fresh so we change up our menu from time to time.,16,0,0,3580959,McDonalds,0,0.25,0.35,0.8313,0.0,2018-04-07 16:22:00,1.0,"['blakestejsk', 'hi', 'blak', 'thank', 'reach', 'lik', 'keep', 'thing', 'fresh', 'chang', 'menu', 'tim', 'tim']",14.0,2018.0,1,0,0,-0.05383520173101612,71
319,2057,2057,@KayRae10 Alert! We have a McD’s emergency! Someone get Kay some French Fries stat! 🍟,16,1,7,3580959,McDonalds,0,0.0,0.0,-0.3129,0.0,2018-04-07 16:21:29,1.0,"['kayra', 'alert', 'mcds', 'emerg', 'someon', 'get', 'kay', 'french', 'fri', 'stat']",14.0,2018.0,1,0,0,-0.09243254395229747,71
320,2058,2058,"@_nathalia46 That’s cool Nat. It’s like that old saying “The stomach wants what the stomach wants.""",16,0,0,3580959,McDonalds,0,0.2125,0.2625,0.5859,0.0,2018-04-07 16:21:29,1.0,"['nathal', 'that', 'cool', 'nat', 'lik', 'old', 'say', 'stomach', 'want', 'stomach', 'want']",14.0,2018.0,1,0,0,-0.08905029699271798,71
321,2059,2059,@asaprandi Aw remember Randi tomorrow is just a day away! 😊,16,0,0,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 16:20:26,1.0,"['asaprand', 'aw', 'rememb', 'rand', 'tomorrow', 'day', 'away']",14.0,2018.0,1,0,0,0.15602780987357626,71
322,2060,2060,@fluffyaichi Sounds good to us! We are always craving the opportunity to see more of you. :),16,0,0,3580959,McDonalds,0,0.625,0.7000000000000001,0.8502,0.0,2018-04-07 16:20:00,1.0,"['fluffyaich', 'sound', 'good', 'us', 'alway', 'crav', 'opportun', 'see']",14.0,2018.0,1,0,0,-0.09071238575450068,71
323,2061,2061,@LEXintheecityy Air high-five Alexis!,16,0,1,3580959,McDonalds,0,0.0,0.0,0.0,0.0,2018-04-07 16:19:31,1.0,"['lexintheecityy', 'air', 'highf', 'alex']",14.0,2018.0,1,0,0,-0.08052456158430432,71
324,2062,2062,@Kushoverlord Hey thanks for the love!,16,1,7,3580959,McDonalds,0,0.4125,0.4,0.8122,0.0,2018-04-07 16:19:31,1.0,"['kushoverlord', 'hey', 'thank', 'lov']",14.0,2018.0,1,0,0,-0.03821993688240537,71
